58659.45263435 1.00029957 0.00080281 TESS13
58659.47346813 0.99996918 0.00080236 TESS13
58659.49430192 1.00023067 0.00080252 TESS13
58659.51513570 0.99932683 0.00080302 TESS13
58659.53596948 0.99895042 0.00080312 TESS13
58659.55680326 0.99938554 0.00080317 TESS13
58659.57763704 1.00013137 0.00080392 TESS13
58659.59847082 0.99931842 0.00080368 TESS13
58659.61930460 0.99944931 0.00080389 TESS13
58659.64013838 0.99819791 0.00080459 TESS13
58659.66097216 1.00009072 0.00080385 TESS13
58659.68180594 0.99765569 0.00080313 TESS13
58659.70263972 0.99964327 0.00080265 TESS13
58659.72347350 0.99968231 0.00080209 TESS13
58659.74430728 0.99995762 0.00080174 TESS13
58659.76514106 0.99938053 0.00080104 TESS13
58659.78597483 1.00115156 0.00080084 TESS13
58659.80680861 1.00013685 0.00080078 TESS13
58659.82764239 0.99968410 0.00080110 TESS13
58659.84847616 0.99854690 0.00080044 TESS13
58659.86930994 1.00057030 0.00080010 TESS13
58659.89014371 0.99740875 0.00079911 TESS13
58659.91097749 1.00018704 0.00079939 TESS13
58659.93181126 0.99940372 0.00079835 TESS13
58659.95264504 0.99941570 0.00079693 TESS13
58659.97347881 0.99963903 0.00079555 TESS13
58659.99431259 0.99838418 0.00079423 TESS13
58660.01514636 0.99981546 0.00079306 TESS13
58660.03598013 0.99983644 0.00079195 TESS13
58660.05681390 0.99959260 0.00079105 TESS13
58660.07764768 0.99956888 0.00078989 TESS13
58660.09848145 0.99961436 0.00078893 TESS13
58660.11931522 1.00028503 0.00078835 TESS13
58660.14014899 1.00006020 0.00078802 TESS13
58660.16098276 0.99941933 0.00078760 TESS13
58660.18181653 1.00032401 0.00078789 TESS13
58660.20265030 0.99923259 0.00078706 TESS13
58660.22348407 0.99938655 0.00078691 TESS13
58660.24431784 1.00049210 0.00078691 TESS13
58660.26515161 0.99930727 0.00078641 TESS13
58660.28598537 1.00077176 0.00078662 TESS13
58660.30681914 1.00024164 0.00078581 TESS13
58660.32765291 0.99863392 0.00078476 TESS13
58660.34848668 1.00133526 0.00078490 TESS13
58660.36932044 0.99957716 0.00078420 TESS13
58660.39015421 0.99976957 0.00078300 TESS13
58660.41098798 0.99993831 0.00078365 TESS13
58660.43182174 1.00011301 0.00078218 TESS13
58660.45265551 0.99995726 0.00078247 TESS13
58660.47348927 0.99920547 0.00078154 TESS13
58660.49432303 0.99994671 0.00078171 TESS13
58660.51515680 0.99976671 0.00078171 TESS13
58660.53599056 0.99974602 0.00078222 TESS13
58660.55682432 0.99994010 0.00078236 TESS13
58660.57765809 0.99912924 0.00078240 TESS13
58660.59849185 0.99985158 0.00078308 TESS13
58660.61932561 1.00024211 0.00078362 TESS13
58660.64015937 0.99933946 0.00078351 TESS13
58660.66099313 0.99897635 0.00078400 TESS13
58660.68182689 0.99996614 0.00078415 TESS13
58660.70266065 0.99973100 0.00078357 TESS13
58660.74432817 1.00022125 0.00078283 TESS13
58660.82766321 0.99955076 0.00078188 TESS13
58660.84849697 1.00058424 0.00078207 TESS13
58660.86933072 0.99924862 0.00078139 TESS13
58660.89016448 1.00072610 0.00078188 TESS13
58660.91099824 1.00087965 0.00078118 TESS13
58660.93183199 1.00117683 0.00078069 TESS13
58660.95266575 0.99890089 0.00077990 TESS13
58660.97349950 0.99869698 0.00077844 TESS13
58660.99433326 0.99755388 0.00077766 TESS13
58661.01516701 0.99953723 0.00077714 TESS13
58661.03600077 0.99898720 0.00077605 TESS13
58661.05683452 0.99925983 0.00077542 TESS13
58661.07766827 1.00059342 0.00077521 TESS13
58661.09850203 0.99927366 0.00077427 TESS13
58661.11933578 0.99937886 0.00077400 TESS13
58661.14016953 1.00037861 0.00077372 TESS13
58661.16100328 1.00020993 0.00077328 TESS13
58661.18183703 1.00014627 0.00077317 TESS13
58661.20267078 0.99934304 0.00077317 TESS13
58661.22350453 0.99826103 0.00077282 TESS13
58661.24433828 0.99968010 0.00077301 TESS13
58661.26517203 0.99945676 0.00077253 TESS13
58661.28600578 0.99846649 0.00077222 TESS13
58661.30683953 1.00115561 0.00077320 TESS13
58661.32767328 0.99854451 0.00077152 TESS13
58661.34850703 0.99896002 0.00077137 TESS13
58661.36934078 1.00052762 0.00077092 TESS13
58661.39017452 0.99947989 0.00077046 TESS13
58661.41100827 0.99972332 0.00076959 TESS13
58661.43184202 0.99783820 0.00076942 TESS13
58661.45267576 0.99890852 0.00076954 TESS13
58661.47350951 0.99838352 0.00076972 TESS13
58661.49434325 1.00143051 0.00077042 TESS13
58661.51517700 0.99776387 0.00076981 TESS13
58661.53601074 0.99975353 0.00077080 TESS13
58661.55684449 1.00003266 0.00077183 TESS13
58661.57767823 1.00065911 0.00077169 TESS13
58661.59851197 1.00020790 0.00077180 TESS13
58661.61934572 0.99882680 0.00077194 TESS13
58661.64017946 0.99955910 0.00077297 TESS13
58661.66101320 0.99879289 0.00077298 TESS13
58661.68184694 1.00024068 0.00077310 TESS13
58661.70268068 1.00027227 0.00077329 TESS13
58661.72351442 1.00031698 0.00077283 TESS13
58661.74434816 0.99991888 0.00077277 TESS13
58661.76518190 0.99883068 0.00077246 TESS13
58661.78601564 0.99909067 0.00077258 TESS13
58661.80684938 0.99881649 0.00077200 TESS13
58661.82768312 1.00092757 0.00077254 TESS13
58661.84851686 1.00019073 0.00077274 TESS13
58661.86935060 1.00009382 0.00077261 TESS13
58661.89018434 0.99923009 0.00077266 TESS13
58661.91101807 1.00029778 0.00077227 TESS13
58661.93185181 1.00072944 0.00077267 TESS13
58661.95268555 0.99977529 0.00077176 TESS13
58661.97351928 0.99967754 0.00077127 TESS13
58661.99435302 1.00046480 0.00077117 TESS13
58662.01518675 1.00046325 0.00077085 TESS13
58662.03602049 0.99983627 0.00076939 TESS13
58662.05685422 0.99894780 0.00076870 TESS13
58662.07768796 0.99839056 0.00076832 TESS13
58662.09852169 1.00112951 0.00076793 TESS13
58662.11935542 0.99960476 0.00076759 TESS13
58662.14018916 0.99997610 0.00076713 TESS13
58662.16102289 0.99876046 0.00076642 TESS13
58662.18185662 0.99941128 0.00076628 TESS13
58662.20269035 0.99922180 0.00076639 TESS13
58662.22352408 1.00094509 0.00076654 TESS13
58662.24435782 1.00002217 0.00076648 TESS13
58662.26519155 0.99984187 0.00076610 TESS13
58662.28602528 0.99975967 0.00076607 TESS13
58662.30685901 0.99944979 0.00076545 TESS13
58662.32769273 1.00004208 0.00076510 TESS13
58662.34852646 0.99999440 0.00076504 TESS13
58662.36936019 0.99983478 0.00076414 TESS13
58662.39019392 0.99866879 0.00076372 TESS13
58662.41102765 0.99945033 0.00076342 TESS13
58662.43186137 0.99905932 0.00076367 TESS13
58662.45269510 0.99932563 0.00076360 TESS13
58662.47352883 0.99886560 0.00076283 TESS13
58662.49436255 0.99892718 0.00076246 TESS13
58662.51519628 0.99982113 0.00076292 TESS13
58662.53603000 0.99863547 0.00076310 TESS13
58662.55686373 0.99948716 0.00076322 TESS13
58662.57769745 0.99972725 0.00076384 TESS13
58662.59853118 1.00076675 0.00076434 TESS13
58662.61936490 1.00004470 0.00076468 TESS13
58662.64019862 0.99970657 0.00076476 TESS13
58662.66103235 1.00125170 0.00076509 TESS13
58662.68186607 0.99966139 0.00076508 TESS13
58662.70269979 0.99865234 0.00076477 TESS13
58662.72353351 0.99879354 0.00076472 TESS13
58662.74436723 0.99921936 0.00076464 TESS13
58662.76520096 1.00076699 0.00076484 TESS13
58662.78603468 0.99915940 0.00076442 TESS13
58662.80686840 0.99920875 0.00076434 TESS13
58662.82770212 0.99922669 0.00076378 TESS13
58662.84853584 0.99937046 0.00076401 TESS13
58662.86936955 0.99906880 0.00076370 TESS13
58662.89020327 1.00147617 0.00076406 TESS13
58662.91103699 0.99984521 0.00076390 TESS13
58662.93187071 1.00022745 0.00076342 TESS13
58662.95270443 0.99935997 0.00076322 TESS13
58662.97353814 0.99882847 0.00076288 TESS13
58662.99437186 0.99782175 0.00076222 TESS13
58663.01520557 0.99958503 0.00076238 TESS13
58663.03603929 0.99863482 0.00076138 TESS13
58663.05687301 0.99847251 0.00076088 TESS13
58663.07770672 0.99911386 0.00076077 TESS13
58663.09854044 0.99924910 0.00076067 TESS13
58663.11937415 0.99986577 0.00076029 TESS13
58663.14020786 1.00027359 0.00076088 TESS13
58663.16104158 1.00076354 0.00076087 TESS13
58663.18187529 1.00116026 0.00076040 TESS13
58663.20270900 1.00032341 0.00076029 TESS13
58663.22354271 0.99937445 0.00076028 TESS13
58663.24437643 0.99985528 0.00076019 TESS13
58663.26521014 0.99862772 0.00075991 TESS13
58663.28604385 1.00077641 0.00076010 TESS13
58663.30687756 1.00086546 0.00075968 TESS13
58663.32771127 0.99875927 0.00075938 TESS13
58663.34854498 1.00136900 0.00075990 TESS13
58663.36937869 0.99959916 0.00075877 TESS13
58663.39021240 0.99931139 0.00075846 TESS13
58663.41104610 1.00036860 0.00075846 TESS13
58663.43187981 0.99964756 0.00075797 TESS13
58663.45271352 0.99938762 0.00075796 TESS13
58663.47354723 1.00000346 0.00075799 TESS13
58663.49438093 0.99960053 0.00075757 TESS13
58663.51521464 0.99932235 0.00075733 TESS13
58663.53604835 1.00062370 0.00075830 TESS13
58663.55688205 0.99974030 0.00075789 TESS13
58663.57771576 1.00057662 0.00075841 TESS13
58663.59854946 1.00006032 0.00075849 TESS13
58663.61938317 0.99916804 0.00075868 TESS13
58663.64021687 1.00002825 0.00075922 TESS13
58663.66105057 1.00020468 0.00075919 TESS13
58663.68188428 0.99932688 0.00075933 TESS13
58663.70271798 1.00050843 0.00075994 TESS13
58663.72355168 0.99978507 0.00076037 TESS13
58663.74438538 0.99960756 0.00075973 TESS13
58663.76521909 1.00023127 0.00075982 TESS13
58663.78605279 0.99983770 0.00075956 TESS13
58663.80688649 1.00150418 0.00076011 TESS13
58663.82772019 1.00027347 0.00075944 TESS13
58663.84855389 0.99911362 0.00076008 TESS13
58663.86938759 1.00124681 0.00075938 TESS13
58663.89022129 1.00034225 0.00075920 TESS13
58663.91105499 0.99871594 0.00075889 TESS13
58663.93188869 1.00038540 0.00075889 TESS13
58663.95272238 1.00017679 0.00075871 TESS13
58663.97355608 0.99990475 0.00075828 TESS13
58663.99438978 0.99879473 0.00075751 TESS13
58664.01522348 1.00143802 0.00075780 TESS13
58664.03605717 0.99954003 0.00075751 TESS13
58664.05689087 0.99928129 0.00075674 TESS13
58664.07772456 1.00021017 0.00075697 TESS13
58664.11939196 0.99950218 0.00075612 TESS13
58664.18189304 0.99971324 0.00075574 TESS13
58664.20272673 0.99961370 0.00075550 TESS13
58664.22356042 1.00045598 0.00075545 TESS13
58664.24439412 0.99939716 0.00075559 TESS13
58664.26522781 1.00016606 0.00075568 TESS13
58664.28606150 1.00137234 0.00075612 TESS13
58664.30689519 1.00034559 0.00075607 TESS13
58664.32772888 0.99988294 0.00075540 TESS13
58664.34856257 0.99880534 0.00075495 TESS13
58664.36939626 0.99893165 0.00075461 TESS13
58664.39022995 1.00061333 0.00075475 TESS13
58664.41106364 1.00031960 0.00075438 TESS13
58664.43189733 0.99934882 0.00075397 TESS13
58664.45273102 0.99984723 0.00075419 TESS13
58664.47356471 1.00036538 0.00075369 TESS13
58664.49439840 1.00075924 0.00075346 TESS13
58664.51523209 1.00024211 0.00075314 TESS13
58664.55689946 1.00026476 0.00075274 TESS13
58664.57773315 0.99893355 0.00075269 TESS13
58664.59856683 0.99993449 0.00075333 TESS13
58664.61940052 1.00042665 0.00075335 TESS13
58664.64023420 1.00004292 0.00075362 TESS13
58664.66106789 0.99939209 0.00075247 TESS13
58664.68190157 1.00092041 0.00075336 TESS13
58664.70273526 0.99983174 0.00075295 TESS13
58664.72356894 0.99903202 0.00075338 TESS13
58664.74440262 1.00098324 0.00075378 TESS13
58664.76523631 1.00115085 0.00075296 TESS13
58664.78606999 0.99971658 0.00075224 TESS13
58664.80690367 0.99971575 0.00075257 TESS13
58664.82773735 1.00133479 0.00075263 TESS13
58664.84857103 1.00032306 0.00075182 TESS13
58664.86940471 0.99835557 0.00075172 TESS13
58664.89023839 0.99928057 0.00075146 TESS13
58664.91107207 0.99883479 0.00075100 TESS13
58664.93190575 1.00016081 0.00075142 TESS13
58664.95273943 1.00075173 0.00075124 TESS13
58664.97357311 1.00000930 0.00075049 TESS13
58664.99440679 0.99940741 0.00075049 TESS13
58665.01524047 0.99779236 0.00074960 TESS13
58665.03607415 1.00023806 0.00074971 TESS13
58665.05690783 1.00176668 0.00074960 TESS13
58665.07774150 1.00049388 0.00074901 TESS13
58665.09857518 0.99962318 0.00074870 TESS13
58665.11940886 0.99888748 0.00074842 TESS13
58665.14024253 1.00027871 0.00074835 TESS13
58665.16107621 1.00014317 0.00074788 TESS13
58665.18190988 0.99925089 0.00074878 TESS13
58665.20274356 0.99904954 0.00074800 TESS13
58665.22357723 1.00166821 0.00074833 TESS13
58665.24441091 0.99980569 0.00074742 TESS13
58665.26524458 1.00022745 0.00074746 TESS13
58665.28607825 0.99920934 0.00074739 TESS13
58665.36941294 1.00091958 0.00074757 TESS13
58665.39024661 1.00039208 0.00074729 TESS13
58665.41108028 0.99978602 0.00074681 TESS13
58665.43191395 1.00056541 0.00074721 TESS13
58665.45274762 0.99933207 0.00074713 TESS13
58665.47358129 1.00034297 0.00074714 TESS13
58665.49441496 1.00106978 0.00074715 TESS13
58665.51524863 1.00016701 0.00074702 TESS13
58665.53608230 1.00074387 0.00074725 TESS13
58665.55691597 0.99982595 0.00074716 TESS13
58665.57774964 0.99996310 0.00074716 TESS13
58665.59858330 1.00086391 0.00074776 TESS13
58665.61941697 1.00040829 0.00074741 TESS13
58665.64025064 0.99998128 0.00074725 TESS13
58665.66108430 0.99939686 0.00074713 TESS13
58665.68191797 0.99943906 0.00074740 TESS13
58665.70275164 1.00078166 0.00074751 TESS13
58665.72358530 1.00067592 0.00074738 TESS13
58665.74441897 0.99934757 0.00074716 TESS13
58665.76525263 0.99980098 0.00074731 TESS13
58665.78608629 0.99970770 0.00074743 TESS13
58665.80691996 1.00066495 0.00074732 TESS13
58665.82775362 1.00082457 0.00074762 TESS13
58665.84858728 0.99987572 0.00074720 TESS13
58665.86942095 0.99943388 0.00074718 TESS13
58665.89025461 1.00007665 0.00074729 TESS13
58665.91108827 0.99989587 0.00074718 TESS13
58665.93192193 0.99879092 0.00074721 TESS13
58665.95275559 0.99958187 0.00074762 TESS13
58665.97358925 1.00013530 0.00074736 TESS13
58665.99442291 0.99983644 0.00074738 TESS13
58666.01525657 1.00060081 0.00074740 TESS13
58666.03609023 0.99978501 0.00074724 TESS13
58666.05692389 0.99966276 0.00074729 TESS13
58666.07775755 1.00067961 0.00074780 TESS13
58666.09859121 1.00005031 0.00074738 TESS13
58666.11942487 0.99942148 0.00074778 TESS13
58666.14025852 1.00107276 0.00074751 TESS13
58666.16109218 1.00005627 0.00074733 TESS13
58666.18192584 1.00034535 0.00074747 TESS13
58666.20275949 1.00032187 0.00074760 TESS13
58666.22359315 0.99881566 0.00074720 TESS13
58666.24442681 0.99962878 0.00074717 TESS13
58666.26526046 0.99917859 0.00074747 TESS13
58666.28609411 1.00159144 0.00074792 TESS13
58666.30692777 0.99958432 0.00074726 TESS13
58666.32776142 1.00023317 0.00074745 TESS13
58666.34859508 1.00053799 0.00074790 TESS13
58666.36942873 1.00072420 0.00074739 TESS13
58666.39026238 1.00044215 0.00074763 TESS13
58666.41109603 1.00080788 0.00074737 TESS13
58666.43192969 0.99929523 0.00074710 TESS13
58666.45276334 0.99968779 0.00074714 TESS13
58666.47359699 1.00049877 0.00074744 TESS13
58666.49443064 1.00113535 0.00074791 TESS13
58666.51526429 1.00068045 0.00074795 TESS13
58666.53609794 0.99967545 0.00074757 TESS13
58666.55693159 1.00048101 0.00074725 TESS13
58666.57776524 0.99990481 0.00074764 TESS13
58666.59859888 1.00036585 0.00074713 TESS13
58666.61943253 0.99917060 0.00074699 TESS13
58666.64026618 0.99890047 0.00074691 TESS13
58666.66109983 1.00002658 0.00074734 TESS13
58666.68193347 0.99872673 0.00074755 TESS13
58666.70276712 1.00038397 0.00074753 TESS13
58666.72360076 0.99956375 0.00074741 TESS13
58666.74443441 0.99895877 0.00074720 TESS13
58666.76526805 0.99970311 0.00074719 TESS13
58666.78610170 1.00134659 0.00074765 TESS13
58666.80693534 0.99936593 0.00074720 TESS13
58666.82776898 1.00004721 0.00074727 TESS13
58666.84860263 1.00037062 0.00074771 TESS13
58666.86943627 1.00172806 0.00074809 TESS13
58666.89026991 0.99847227 0.00074690 TESS13
58666.91110355 0.99989134 0.00074748 TESS13
58666.93193719 1.00024343 0.00074757 TESS13
58666.95277083 1.00082505 0.00074791 TESS13
58666.97360447 0.99970520 0.00074748 TESS13
58666.99443811 0.99898517 0.00074731 TESS13
58667.01527174 0.99930578 0.00074745 TESS13
58667.03610538 1.00066066 0.00074764 TESS13
58667.05693902 1.00155246 0.00074771 TESS13
58667.07777265 0.99977231 0.00074740 TESS13
58667.09860629 1.00057566 0.00074739 TESS13
58667.11943992 0.99990392 0.00074765 TESS13
58667.14027356 0.99800271 0.00074695 TESS13
58667.16110719 0.99951398 0.00074735 TESS13
58667.18194082 0.99882168 0.00075801 TESS13
58667.20277445 1.00044417 0.00074730 TESS13
58667.22360809 0.99883109 0.00074747 TESS13
58667.24444172 1.00030816 0.00074742 TESS13
58667.26527534 0.99926126 0.00074710 TESS13
58667.28610897 1.00016010 0.00074739 TESS13
58667.30694260 0.99927855 0.00074727 TESS13
58667.32777623 0.99992400 0.00074730 TESS13
58667.34860985 0.99981588 0.00074729 TESS13
58667.36944348 0.99936110 0.00074722 TESS13
58667.39027710 0.99911839 0.00074751 TESS13
58667.41111072 1.00002742 0.00074822 TESS13
58667.43194434 0.99964100 0.00074748 TESS13
58667.45277796 1.00056279 0.00074765 TESS13
58667.47361158 1.00067008 0.00074821 TESS13
58667.49444520 0.99982405 0.00074746 TESS13
58667.51527881 0.99932921 0.00074728 TESS13
58667.53611243 0.99961549 0.00074810 TESS13
58667.55694604 1.00054908 0.00074762 TESS13
58667.57777965 1.00030220 0.00074730 TESS13
58667.59861326 0.99748933 0.00074690 TESS13
58667.61944687 0.99972212 0.00074749 TESS13
58667.64028047 0.99861789 0.00074716 TESS13
58667.66111408 0.99860668 0.00074716 TESS13
58667.68194768 0.99976104 0.00074762 TESS13
58671.16114030 0.99878877 0.00088233 TESS13
58671.18197376 0.99876904 0.00088223 TESS13
58671.20280721 0.99931353 0.00088135 TESS13
58671.22364067 0.99946088 0.00087995 TESS13
58671.24447412 0.99911606 0.00087740 TESS13
58671.26530758 1.00098085 0.00087503 TESS13
58671.28614103 1.00013959 0.00087205 TESS13
58671.30697448 1.00171983 0.00086887 TESS13
58671.32780794 1.00081336 0.00086598 TESS13
58671.34864139 0.99987078 0.00086371 TESS13
58671.36947484 0.99944872 0.00086097 TESS13
58671.39030830 1.00113654 0.00085980 TESS13
58671.41114175 0.99831790 0.00085822 TESS13
58671.43197520 1.00120521 0.00085764 TESS13
58671.45280865 1.00027740 0.00085671 TESS13
58671.47364210 1.00037396 0.00085636 TESS13
58671.49447555 0.99867630 0.00085567 TESS13
58671.51530900 1.00028753 0.00085701 TESS13
58671.53614245 1.00128162 0.00085799 TESS13
58671.55697590 0.99993944 0.00085906 TESS13
58671.57780935 0.99907064 0.00085855 TESS13
58671.59864280 1.00150919 0.00085925 TESS13
58671.61947625 0.99999958 0.00085852 TESS13
58671.64030970 1.00090086 0.00085818 TESS13
58671.66114314 0.99936956 0.00085689 TESS13
58671.68197659 1.00008512 0.00085557 TESS13
58671.70281004 0.99993747 0.00085474 TESS13
58671.72364348 0.99970329 0.00085414 TESS13
58671.74447693 1.00142336 0.00085422 TESS13
58671.76531038 0.99874401 0.00085450 TESS13
58671.78614382 0.99955994 0.00085485 TESS13
58671.80697727 1.00166261 0.00085624 TESS13
58671.82781071 1.00063229 0.00085730 TESS13
58671.84864416 1.00170970 0.00085796 TESS13
58671.86947760 0.99962258 0.00085793 TESS13
58671.89031105 1.00055802 0.00085800 TESS13
58671.91114449 0.99945009 0.00085668 TESS13
58671.93197793 0.99861020 0.00085499 TESS13
58671.95281138 0.99976403 0.00085341 TESS13
58671.97364482 0.99892217 0.00085057 TESS13
58671.99447826 0.99910593 0.00084743 TESS13
58672.01531170 1.00094903 0.00084557 TESS13
58672.03614515 0.99925053 0.00084263 TESS13
58672.09864547 0.99925077 0.00083814 TESS13
58672.11947891 1.00006151 0.00083811 TESS13
58672.16114579 0.99810147 0.00083649 TESS13
58672.22364610 0.99935126 0.00083539 TESS13
58672.24447954 0.99989104 0.00083415 TESS13
58672.26531298 1.00113142 0.00083303 TESS13
58672.28614642 1.00055361 0.00083145 TESS13
58672.30697985 1.00014448 0.00082935 TESS13
58672.32781329 0.99873865 0.00082711 TESS13
58672.34864673 1.00057209 0.00082621 TESS13
58672.36948016 1.00043333 0.00082467 TESS13
58672.39031360 1.00021350 0.00082391 TESS13
58672.41114703 0.99920171 0.00082319 TESS13
58672.45281390 1.00174558 0.00082335 TESS13
58672.51531420 1.00001347 0.00082452 TESS13
58672.53614763 0.99942189 0.00082572 TESS13
58672.55698107 1.00120938 0.00082668 TESS13
58672.57781450 0.99957120 0.00082718 TESS13
58672.59864793 1.00077987 0.00082822 TESS13
58672.61948136 1.00079870 0.00082792 TESS13
58672.64031479 1.00082850 0.00082796 TESS13
58672.66114822 0.99870998 0.00082756 TESS13
58672.68198165 0.99919415 0.00082631 TESS13
58672.70281508 1.00077093 0.00082645 TESS13
58672.72364851 0.99981952 0.00082596 TESS13
58672.74448194 1.00081050 0.00082642 TESS13
58672.76531537 0.99991035 0.00082597 TESS13
58672.78614880 0.99961519 0.00082627 TESS13
58672.80698223 0.99970746 0.00082709 TESS13
58672.82781565 0.99860334 0.00082730 TESS13
58672.84864908 0.99997669 0.00082822 TESS13
58672.86948251 0.99962354 0.00082874 TESS13
58672.89031593 0.99956721 0.00082857 TESS13
58672.91114936 0.99871057 0.00082790 TESS13
58672.93198279 0.99972606 0.00082746 TESS13
58672.95281621 0.99848360 0.00082577 TESS13
58672.97364964 1.00068629 0.00082449 TESS13
58672.99448306 0.99849403 0.00082268 TESS13
58673.01531648 0.99947828 0.00082092 TESS13
58673.03614991 0.99879783 0.00081906 TESS13
58673.05698333 0.99985522 0.00081807 TESS13
58673.07781675 0.99975801 0.00081638 TESS13
58673.09865018 0.99971253 0.00081531 TESS13
58673.11948360 0.99946398 0.00081457 TESS13
58673.14031702 0.99834347 0.00081371 TESS13
58673.16115044 1.00026786 0.00081374 TESS13
58673.18198386 0.99909228 0.00081337 TESS13
58673.20281728 0.99839985 0.00081376 TESS13
58673.22365070 1.00034380 0.00081298 TESS13
58673.24448412 1.00015128 0.00081270 TESS13
58673.26531754 1.00116670 0.00081201 TESS13
58673.28615096 0.99883378 0.00081070 TESS13
58673.30698438 0.99831557 0.00080943 TESS13
58673.32781780 0.99941313 0.00080796 TESS13
